id,label
5797,5
5798,1
5799,0
5800,4
5801,9
5802,2
5803,3
5804,7
5805,7
5806,4
5807,1
5808,2
5809,7
5810,6
5811,5
5812,2
5813,5
5814,6
5815,0
5816,7
5817,0
5818,8
5819,1
5820,0
5821,4
5822,2
5823,9
5824,4
5825,7
5826,7
5827,8
5828,3
5829,7
5830,7
5831,2
5832,7
5833,7
5834,2
5835,7
5836,3
5837,2
5838,4
5839,9
5840,1
5841,5
5842,6
5843,2
5844,3
5845,7
5846,7
5847,6
5848,8
5849,0
5850,9
5851,9
5852,5
5853,0
5854,9
5855,5
5856,8
5857,5
5858,8
5859,7
5860,5
5861,2
5862,6
5863,6
5864,0
5865,9
5866,3
5867,7
5868,9
5869,9
5870,4
5871,8
5872,7
5873,2
5874,0
5875,3
5876,2
5877,2
5878,1
5879,1
5880,3
5881,0
5882,3
5883,3
5884,4
5885,6
5886,5
5887,1
5888,4
5889,7
5890,8
5891,1
5892,1
5893,9
5894,4
5895,5
5896,8
5897,5
5898,5
5899,2
5900,5
5901,8
5902,7
5903,2
5904,7
5905,0
5906,6
5907,2
5908,7
5909,3
5910,5
5911,4
5912,7
5913,7
5914,2
5915,2
5916,0
5917,8
5918,1
5919,1
5920,1
5921,6
5922,9
5923,1
5924,0
5925,7
5926,2
5927,8
5928,4
5929,1
5930,9
5931,9
5932,7
5933,8
5934,5
5935,8
5936,7
5937,3
5938,5
5939,3
5940,9
5941,2
5942,0
5943,9
5944,9
5945,1
5946,9
5947,6
5948,6
5949,5
5950,9
5951,3
5952,7
5953,9
5954,3
5955,8
5956,7
5957,6
5958,5
5959,2
5960,8
5961,0
5962,7
5963,5
5964,7
5965,3
5966,3
5967,3
5968,6
5969,4
5970,4
5971,9
5972,4
5973,2
5974,7
5975,5
5976,3
5977,0
5978,1
5979,8
5980,1
5981,8
5982,4
5983,3
5984,4
5985,3
5986,8
5987,6
5988,7
5989,8
5990,3
5991,0
5992,8
5993,9
5994,0
5995,3
5996,7
5997,9
5998,0
5999,6
6000,9
6001,8
6002,0
6003,5
6004,4
6005,0
6006,2
6007,5
6008,6
6009,5
6010,3
6011,9
6012,7
6013,7
6014,3
6015,0
6016,1
6017,1
6018,7
6019,4
6020,9
6021,2
6022,4
6023,8
6024,4
6025,2
6026,9
6027,2
6028,1
6029,1
6030,9
6031,7
6032,1
6033,5
6034,8
6035,5
6036,1
6037,0
6038,1
6039,4
6040,8
6041,2
6042,8
6043,1
6044,2
6045,1
6046,3
6047,1
6048,4
6049,8
6050,0
6051,2
6052,6
6053,0
6054,2
6055,8
6056,8
6057,1
6058,5
6059,7
6060,6
6061,7
6062,5
6063,4
6064,4
6065,0
6066,0
6067,9
6068,5
6069,8
6070,6
6071,7
6072,4
6073,8
6074,8
6075,3
6076,6
6077,9
6078,5
6079,1
6080,1
6081,1
6082,5
6083,7
6084,2
6085,3
6086,1
6087,3
6088,3
6089,7
6090,2
6091,6
6092,3
6093,2
6094,4
6095,3
6096,9
6097,4
6098,2
6099,4
6100,8
6101,5
6102,6
6103,9
6104,7
6105,8
6106,9
6107,7
6108,5
6109,9
6110,0
6111,2
6112,5
6113,0
6114,8
6115,6
6116,2
6117,1
6118,8
6119,1
6120,1
6121,4
6122,7
6123,8
6124,8
6125,1
6126,8
6127,6
6128,2
6129,4
6130,0
6131,6
6132,2
6133,0
6134,4
6135,5
6136,3
6137,8
6138,8
6139,6
6140,7
6141,6
6142,8
6143,5
6144,1
6145,4
6146,0
6147,5
6148,6
6149,3
6150,7
6151,4
6152,9
6153,5
6154,9
6155,0
6156,8
6157,7
6158,4
6159,3
6160,4
6161,3
6162,4
6163,4
6164,3
6165,6
6166,4
6167,8
6168,9
6169,3
6170,0
6171,4
6172,6
6173,3
6174,3
6175,5
6176,7
6177,3
6178,1
6179,2
6180,3
6181,7
6182,3
6183,1
6184,0
6185,4
6186,0
6187,3
6188,4
6189,9
6190,8
6191,0
6192,0
6193,1
6194,9
6195,9
6196,7
6197,3
6198,2
6199,7
6200,7
6201,9
6202,3
6203,2
6204,8
6205,5
6206,7
6207,1
6208,4
6209,9
6210,3
6211,5
6212,7
6213,6
6214,0
6215,4
6216,1
6217,4
6218,9
6219,4
6220,8
6221,4
6222,5
6223,6
6224,9
6225,2
6226,5
6227,1
6228,5
6229,7
6230,4
6231,2
6232,0
6233,4
6234,9
6235,0
6236,4
6237,5
6238,3
6239,8
6240,9
6241,8
6242,5
6243,1
6244,6
6245,0
6246,8
6247,8
6248,4
6249,1
6250,7
6251,2
6252,4
6253,5
6254,1
6255,9
6256,4
6257,3
6258,7
6259,8
6260,1
6261,9
6262,6
6263,6
6264,6
6265,7
6266,9
6267,9
6268,7
6269,5
6270,4
6271,1
6272,4
6273,7
6274,1
6275,6
6276,4
6277,9
6278,8
6279,0
6280,4
6281,6
6282,6
6283,0
6284,4
6285,8
6286,7
6287,3
6288,0
6289,4
6290,8
6291,1
6292,9
6293,8
6294,3
6295,5
6296,9
6297,9
6298,3
6299,4
6300,3
6301,1
6302,9
6303,7
6304,2
6305,1
6306,6
6307,5
6308,0
6309,3
6310,1
6311,4
6312,2
6313,7
6314,2
6315,1
6316,6
6317,0
6318,4
6319,1
6320,1
6321,4
6322,6
6323,8
6324,1
6325,8
6326,4
6327,6
6328,9
6329,8
6330,3
6331,9
6332,2
6333,3
6334,3
6335,5
6336,5
6337,6
6338,4
6339,6
6340,3
6341,9
6342,4
6343,7
6344,4
6345,2
6346,3
6347,7
6348,0
6349,6
6350,0
6351,9
6352,3
6353,3
6354,9
6355,0
6356,3
6357,6
6358,6
6359,0
6360,8
6361,0
6362,5
6363,2
6364,7
6365,1
6366,0
6367,4
6368,9
6369,2
6370,4
6371,9
6372,5
6373,3
6374,5
6375,0
6376,2
6377,3
6378,2
6379,5
6380,6
6381,1
6382,5
6383,0
6384,1
6385,5
6386,4
6387,8
6388,4
6389,5
6390,1
6391,9
6392,4
6393,6
6394,8
6395,9
6396,3
6397,6
6398,3
6399,9
6400,9
6401,5
6402,6
6403,3
6404,2
6405,3
6406,9
6407,0
6408,9
6409,9
6410,3
6411,5
6412,4
6413,3
6414,3
6415,3
6416,4
6417,7
6418,4
6419,4
6420,3
6421,1
6422,8
6423,9
6424,2
6425,9
6426,0
6427,0
6428,7
6429,1
6430,5
6431,3
6432,1
6433,5
6434,1
6435,9
6436,1
6437,6
6438,4
6439,3
6440,6
6441,1
6442,8
6443,5
6444,8
6445,3
6446,5
6447,7
6448,2
6449,5
6450,1
6451,9
6452,9
6453,4
6454,0
6455,5
6456,2
6457,9
6458,3
6459,1
6460,6
6461,1
6462,9
6463,0
6464,0
6465,8
6466,2
6467,2
6468,1
6469,3
6470,3
6471,4
6472,8
6473,2
6474,9
6475,2
6476,6
6477,0
6478,0
6479,3
6480,1
6481,2
6482,4
6483,1
6484,3
6485,7
6486,2
6487,3
6488,2
6489,8
6490,2
6491,4
6492,6
6493,3
6494,0
6495,5
6496,7
6497,4
6498,9
6499,9
6500,6
6501,5
6502,5
6503,3
6504,7
6505,6
6506,0
6507,9
6508,6
6509,0
6510,4
6511,0
6512,9
6513,9
6514,0
6515,9
6516,2
6517,1
6518,9
6519,1
6520,7
6521,3
6522,5
6523,6
6524,0
6525,1
6526,9
6527,8
6528,0
6529,0
6530,1
6531,2
6532,8
6533,7
6534,3
6535,1
6536,6
6537,2
6538,5
6539,4
6540,0
6541,2
6542,5
6543,1
6544,0
6545,3
6546,7
6547,7
6548,3
6549,0
6550,9
6551,8
6552,4
6553,0
6554,9
6555,3
6556,0
6557,2
6558,0
6559,4
6560,4
6561,7
6562,3
6563,3
6564,7
6565,3
6566,6
6567,6
6568,0
6569,4
6570,1
6571,9
6572,3
6573,8
6574,4
6575,3
6576,2
6577,2
6578,5
6579,3
6580,7
6581,4
6582,5
6583,3
6584,9
6585,9
6586,8
6587,9
6588,7
6589,0
6590,1
6591,9
6592,4
6593,5
6594,2
6595,0
6596,1
6597,3
6598,0
6599,0
6600,0
6601,6
6602,9
6603,6
6604,7
6605,0
6606,1
6607,1
6608,1
6609,7
6610,1
6611,6
6612,7
6613,2
6614,7
6615,8
6616,3
6617,9
6618,4
6619,3
6620,2
6621,3
6622,0
6623,5
6624,8
6625,8
6626,8
6627,6
6628,2
6629,4
6630,2
6631,4
6632,7
6633,6
6634,4
6635,5
6636,0
6637,9
6638,1
6639,6
6640,7
6641,4
6642,1
6643,7
6644,4
6645,2
6646,9
6647,6
6648,0
6649,9
6650,8
6651,9
6652,9
6653,7
6654,6
6655,2
6656,2
6657,6
6658,8
6659,2
6660,4
6661,2
6662,6
6663,2
6664,6
6665,0
6666,4
6667,1
6668,1
6669,4
6670,5
6671,5
6672,3
6673,8
6674,7
6675,0
6676,1
6677,1
6678,2
6679,8
6680,2
6681,1
6682,0
6683,5
6684,4
6685,7
6686,6
6687,7
6688,7
6689,0
6690,7
6691,4
6692,2
6693,8
6694,3
6695,4
6696,5
6697,0
6698,0
6699,8
6700,7
6701,0
6702,5
6703,7
6704,1
6705,5
6706,8
6707,9
6708,7
6709,3
6710,3
6711,0
6712,7
6713,7
6714,5
6715,0
6716,4
6717,6
6718,1
6719,6
6720,1
6721,6
6722,8
6723,4
6724,4
6725,5
6726,6
6727,8
6728,5
6729,8
6730,6
6731,4
6732,7
6733,6
6734,2
6735,7
6736,0
6737,2
6738,8
6739,7
6740,4
6741,6
6742,5
6743,1
6744,6
6745,3
6746,7
6747,0
6748,2
6749,6
6750,8
6751,7
6752,6
6753,5
6754,0
6755,0
6756,3
6757,4
6758,6
6759,9
6760,6
6761,7
6762,3
6763,4
6764,5
6765,2
6766,1
6767,8
6768,5
6769,6
6770,6
6771,2
6772,9
6773,2
6774,9
6775,6
6776,1
6777,5
6778,7
6779,8
6780,2
6781,0
6782,5
6783,5
6784,7
6785,1
6786,5
6787,0
6788,2
6789,8
6790,5
6791,5
6792,0
6793,1
6794,2
6795,5
6796,5
6797,8
6798,7
6799,7
6800,3
6801,3
6802,6
6803,9
6804,3
6805,3
6806,8
6807,4
6808,7
6809,9
6810,1
6811,8
6812,7
6813,7
6814,3
6815,9
6816,5
6817,2
6818,0
6819,7
6820,0
6821,4
6822,3
6823,1
6824,3
6825,9
6826,1
6827,7
6828,0
6829,5
6830,8
6831,9
6832,2
6833,6
6834,6
6835,2
6836,6
6837,2
6838,9
6839,8
6840,9
6841,5
6842,5
6843,2
6844,6
6845,7
6846,1
6847,9
6848,7
6849,4
6850,4
6851,7
6852,1
6853,4
6854,2
6855,9
6856,9
6857,4
6858,4
6859,3
6860,4
6861,6
6862,4
6863,4
6864,4
6865,7
6866,7
6867,3
6868,6
6869,5
6870,0
6871,1
6872,4
6873,9
6874,9
6875,6
6876,4
6877,4
6878,0
6879,0
6880,7
6881,6
6882,6
6883,8
6884,5
6885,9
6886,3
6887,4
6888,2
6889,8
6890,8
6891,1
6892,6
6893,1
6894,9
6895,3
6896,4
6897,1
6898,1
6899,0
6900,4
6901,5
6902,2
6903,4
6904,3
6905,8
6906,8
6907,7
6908,7
6909,0
6910,3
6911,9
6912,1
6913,0
6914,1
6915,6
6916,6
6917,5
6918,7
6919,5
6920,7
6921,5
6922,6
6923,5
6924,9
6925,1
6926,2
6927,5
6928,3
6929,4
6930,1
6931,9
6932,7
6933,2
6934,5
6935,5
6936,7
6937,1
6938,1
6939,9
6940,3
6941,9
6942,7
6943,4
6944,2
6945,4
6946,9
6947,4
6948,0
6949,8
6950,0
6951,7
6952,4
6953,1
6954,4
6955,3
6956,8
6957,4
6958,3
6959,6
6960,4
6961,7
6962,0
6963,2
6964,8
6965,3
6966,3
6967,9
6968,9
6969,1
6970,0
6971,2
6972,8
6973,9
6974,7
6975,5
6976,2
6977,6
6978,9
6979,0
6980,2
6981,7
6982,7
6983,2
6984,7
6985,2
6986,1
6987,6
6988,1
6989,3
6990,2
6991,8
6992,7
6993,7
6994,4
6995,3
6996,8
6997,1
6998,0
6999,5
7000,0
7001,2
7002,3
7003,1
7004,8
7005,0
7006,3
7007,4
7008,7
7009,5
7010,1
7011,6
7012,2
7013,0
7014,8
7015,9
7016,5
7017,4
7018,9
7019,8
7020,6
7021,6
7022,7
7023,1
7024,6
7025,6
7026,2
7027,2
7028,4
7029,3
7030,8
7031,6
7032,6
7033,4
7034,8
7035,5
7036,2
7037,9
7038,7
7039,2
7040,6
7041,2
7042,2
7043,1
7044,0
7045,3
7046,4
7047,4
7048,3
7049,7
7050,6
7051,1
7052,5
7053,4
7054,2
7055,5
7056,2
7057,8
7058,1
7059,6
7060,9
7061,3
7062,1
7063,1
7064,6
7065,9
7066,3
7067,8
7068,9
7069,7
7070,2
7071,2
7072,3
7073,2
7074,3
7075,8
7076,8
7077,4
7078,5
7079,6
7080,6
7081,9
7082,2
7083,0
7084,3
7085,4
7086,0
7087,5
7088,1
7089,3
7090,8
7091,1
7092,1
7093,3
7094,1
7095,8
7096,1
7097,7
7098,6
7099,8
7100,1
7101,2
7102,7
7103,5
7104,4
7105,8
7106,0
7107,9
7108,5
7109,2
7110,8
7111,7
7112,2
7113,9
7114,9
7115,1
7116,3
7117,1
7118,0
7119,8
7120,8
7121,6
7122,6
7123,3
7124,5
7125,4
7126,4
7127,7
7128,5
7129,3
7130,0
7131,0
7132,3
7133,1
7134,0
7135,7
7136,5
7137,0
7138,6
7139,4
7140,5
7141,2
7142,1
7143,7
7144,1
7145,1
7146,5
7147,9
7148,0
7149,4
7150,5
7151,6
7152,0
7153,9
7154,5
7155,6
7156,7
7157,8
7158,2
7159,6
7160,3
7161,4
7162,8
7163,0
7164,2
7165,6
7166,7
7167,5
7168,1
7169,6
7170,3
7171,4
7172,3
7173,2
7174,9
7175,0
7176,5
7177,8
7178,0
7179,0
7180,0
7181,9
7182,1
7183,1
7184,9
7185,0
7186,2
7187,0
7188,4
7189,1
7190,3
7191,1
7192,1
7193,4
7194,5
7195,6
7196,5
7197,8
7198,8
7199,4
7200,7
7201,7
7202,7
7203,9
7204,0
7205,0
7206,1
7207,1
7208,5
7209,4
7210,2
7211,3
7212,4
7213,0
7214,0
7215,1
7216,7
7217,3
7218,3
7219,6
7220,4
7221,4
7222,9
7223,0
7224,8
7225,0
7226,0
7227,3
7228,1
7229,6
7230,9
7231,3
7232,9
7233,8
7234,7
7235,3
7236,3
7237,0
7238,0
7239,8
7240,2
7241,1
7242,3
7243,2
7244,7
7245,6
7246,2
7247,1
7248,9
7249,6
7250,3
7251,4
7252,2
7253,4
7254,1
7255,0
7256,0
7257,0
7258,1
7259,3
7260,4
7261,0
7262,0
7263,7
7264,9
7265,7
7266,9
7267,5
7268,6
7269,9
7270,8
7271,9
7272,9
7273,0
7274,5
7275,1
7276,3
7277,6
7278,2
7279,1
7280,2
7281,1
7282,0
7283,8
7284,2
7285,2
7286,2
7287,1
7288,7
7289,6
7290,1
7291,1
7292,0
7293,6
7294,3
7295,3
7296,9
7297,5
7298,6
7299,9
7300,7
7301,5
7302,5
7303,7
7304,5
7305,1
7306,2
7307,5
7308,3
7309,8
7310,8
7311,5
7312,1
7313,3
7314,8
7315,1
7316,4
7317,2
7318,5
7319,0
7320,0
7321,9
7322,3
7323,0
7324,0
7325,2
7326,8
7327,1
7328,2
7329,1
7330,0
7331,3
7332,3
7333,3
7334,5
7335,7
7336,2
7337,4
7338,4
7339,5
7340,7
7341,8
7342,5
7343,3
7344,1
7345,8
7346,4
7347,4
7348,6
7349,2
7350,6
7351,3
7352,5
7353,5
7354,0
7355,1
7356,7
7357,3
7358,0
7359,8
7360,6
7361,3
7362,6
7363,4
7364,6
7365,3
7366,6
7367,5
7368,9
7369,7
7370,3
7371,1
7372,0
7373,7
7374,5
7375,7
7376,9
7377,4
7378,9
7379,0
7380,8
7381,8
7382,4
7383,5
7384,0
7385,5
7386,2
7387,6
7388,7
7389,1
7390,6
7391,1
7392,0
7393,2
7394,0
7395,1
7396,4
7397,2
7398,3
7399,0
7400,6
7401,5
7402,0
7403,0
7404,7
7405,0
7406,0
7407,1
7408,6
7409,1
7410,7
7411,1
7412,9
7413,1
7414,1
7415,0
7416,1
7417,6
7418,8
7419,6
7420,4
7421,6
7422,7
7423,6
7424,0
7425,5
7426,2
7427,5
7428,4
7429,2
7430,7
7431,2
7432,7
7433,4
7434,4
7435,7
7436,8
7437,6
7438,7
7439,3
7440,7
7441,8
7442,5
7443,4
7444,6
7445,2
7446,5
7447,6
7448,0
7449,3
7450,4
7451,5
7452,5
7453,4
7454,1
7455,8
7456,8
7457,9
7458,1
7459,2
7460,5
7461,2
7462,4
7463,1
7464,4
7465,2
7466,9
7467,1
7468,3
7469,6
7470,5
7471,5
7472,7
7473,7
7474,6
7475,2
7476,5
7477,3
7478,8
7479,2
7480,4
7481,1
7482,0
7483,1
7484,2
7485,9
7486,3
7487,4
7488,0
7489,5
7490,4
7491,1
7492,9
7493,6
7494,8
7495,9
7496,8
7497,3
7498,9
7499,3
7500,2
7501,0
7502,4
7503,3
7504,7
7505,8
7506,3
7507,8
7508,7
7509,4
7510,1
7511,6
7512,7
7513,1
7514,6
7515,2
7516,8
7517,6
7518,2
7519,8
7520,4
7521,5
7522,5
7523,8
7524,4
7525,9
7526,3
7527,4
7528,4
7529,0
7530,3
7531,2
7532,8
7533,3
7534,5
7535,0
7536,8
7537,2
7538,5
7539,9
7540,2
7541,8
7542,2
7543,1
7544,8
7545,2
7546,5
7547,8
7548,0
7549,3
7550,3
7551,2
7552,4
7553,3
7554,6
7555,4
7556,9
7557,1
7558,3
7559,1
7560,8
7561,6
7562,5
7563,7
7564,2
7565,6
7566,8
7567,0
7568,6
7569,4
7570,7
7571,9
7572,6
7573,9
7574,6
7575,3
7576,9
7577,1
7578,5
7579,0
7580,4
7581,1
7582,6
7583,7
7584,0
7585,4
7586,8
7587,3
7588,3
7589,1
7590,0
7591,8
7592,6
7593,8
7594,1
7595,1
7596,1
7597,0
7598,8
7599,6
7600,6
7601,4
7602,9
7603,8
7604,0
7605,1
7606,0
7607,2
7608,7
7609,1
7610,4
7611,8
7612,2
7613,0
7614,3
7615,1
7616,9
7617,2
7618,8
7619,1
7620,2
7621,3
7622,6
7623,5
7624,9
7625,2
7626,8
7627,1
7628,2
7629,4
7630,8
7631,2
7632,9
7633,3
7634,5
7635,3
7636,1
7637,7
7638,0
7639,1
7640,0
7641,8
7642,6
7643,8
7644,2
7645,9
7646,7
7647,2
7648,0
7649,1
7650,3
7651,3
7652,7
7653,7
7654,4
7655,6
7656,8
7657,4
7658,5
7659,4
7660,7
7661,6
7662,4
7663,7
7664,7
7665,9
7666,2
7667,5
7668,7
7669,7
7670,3
7671,1
7672,8
7673,6
7674,0
7675,8
7676,3
7677,2
7678,7
7679,6
7680,4
7681,9
7682,1
7683,4
7684,7
7685,3
7686,9
7687,2
7688,7
7689,6
7690,2
7691,0
7692,8
7693,4
7694,7
7695,2
7696,5
7697,3
7698,5
7699,4
7700,8
7701,6
7702,1
7703,3
7704,0
7705,5
7706,5
7707,5
7708,7
7709,6
7710,6
7711,3
7712,8
7713,0
7714,5
7715,7
7716,0
7717,7
7718,7
7719,4
7720,8
7721,6
7722,9
7723,5
7724,0
7725,0
7726,0
7727,5
7728,6
7729,3
7730,8
7731,6
7732,1
7733,0
7734,6
7735,1
7736,5
7737,2
7738,2
7739,3
7740,2
7741,4
7742,7
7743,2
7744,5
7745,2
7746,6
7747,7
7748,0
7749,6
7750,7
7751,7
7752,9
7753,0
7754,9
7755,0
7756,7
7757,5
7758,2
7759,5
7760,2
7761,3
7762,9
7763,8
7764,4
7765,4
7766,0
7767,4
7768,6
7769,9
7770,6
7771,8
7772,0
7773,7
7774,5
7775,1
7776,2
7777,0
7778,9
7779,3
7780,8
7781,1
7782,8
7783,2
7784,8
7785,1
7786,1
7787,1
7788,0
7789,1
7790,7
7791,0
7792,5
7793,8
7794,2
7795,6
7796,2
7797,9
7798,4
7799,1
7800,9
7801,6
7802,8
7803,6
7804,0
7805,5
7806,8
7807,2
7808,0
7809,8
7810,5
7811,9
7812,8
7813,4
7814,6
7815,7
7816,0
7817,3
7818,6
7819,5
7820,2
7821,8
7822,7
7823,7
7824,8
7825,8
7826,2
7827,6
7828,5
7829,9
7830,4
7831,2
7832,0
7833,2
7834,1
7835,2
7836,6
7837,2
7838,9
7839,4
7840,8
7841,3
7842,1
7843,3
7844,6
7845,1
7846,3
7847,5
7848,4
7849,9
7850,1
7851,9
7852,4
7853,6
7854,8
7855,1
7856,1
7857,9
7858,8
7859,8
7860,5
7861,1
7862,0
7863,4
7864,1
7865,5
7866,8
7867,5
7868,8
7869,1
7870,3
7871,8
7872,7
7873,3
7874,0
7875,7
7876,4
7877,3
7878,1
7879,1
7880,7
7881,1
7882,9
7883,1
7884,1
7885,0
7886,8
7887,5
7888,7
7889,5
7890,5
7891,0
7892,9
7893,2
7894,2
7895,2
7896,9
7897,8
7898,9
7899,8
7900,3
7901,7
7902,4
7903,7
7904,0
7905,0
7906,7
7907,1
7908,5
7909,1
7910,2
7911,4
7912,9
7913,3
7914,3
7915,4
7916,2
7917,0
7918,0
7919,0
7920,9
7921,2
7922,1
7923,8
7924,1
7925,1
7926,9
7927,4
7928,0
7929,6
7930,4
7931,4
7932,1
7933,7
7934,0
7935,7
7936,6
7937,6
7938,1
7939,9
7940,4
7941,8
7942,8
7943,0
7944,9
7945,4
7946,5
7947,6
7948,4
7949,2
7950,2
7951,9
7952,7
7953,3
7954,3
7955,3
7956,1
7957,4
7958,2
7959,8
7960,8
7961,8
7962,1
7963,3
7964,7
7965,4
7966,7
7967,6
7968,1
7969,1
7970,2
7971,1
7972,1
7973,3
7974,6
7975,1
7976,5
7977,1
7978,6
7979,0
7980,3
7981,1
7982,0
7983,0
7984,1
7985,1
7986,2
7987,3
7988,5
7989,5
7990,2
7991,7
7992,1
7993,8
7994,6
7995,0
7996,2
7997,1
7998,5
7999,1
8000,5
8001,2
8002,8
8003,4
8004,7
8005,1
8006,1
8007,6
8008,6
8009,7
8010,1
8011,9
8012,2
8013,4
8014,6
8015,6
8016,6
8017,7
8018,9
8019,7
8020,4
8021,0
8022,2
8023,4
8024,7
8025,3
8026,8
8027,7
8028,7
8029,3
8030,1
8031,9
8032,1
8033,5
8034,7
8035,7
8036,7
8037,4
8038,3
8039,7
8040,0
8041,8
8042,3
8043,3
8044,3
8045,7
8046,4
8047,6
8048,5
8049,9
8050,0
8051,0
8052,4
8053,8
8054,2
8055,8
8056,3
8057,4
8058,7
8059,0
8060,9
8061,8
8062,1
8063,7
8064,0
8065,5
8066,8
8067,2
8068,2
8069,4
8070,2
8071,0
8072,5
8073,9
8074,9
8075,5
8076,7
8077,1
8078,8
8079,6
8080,8
8081,1
8082,5
8083,3
8084,5
8085,7
8086,2
8087,8
8088,5
8089,8
8090,4
8091,3
8092,7
8093,0
8094,8
8095,3
8096,8
8097,0
8098,1
8099,9
8100,6
8101,0
8102,4
8103,2
8104,5
8105,9
8106,4
8107,8
8108,1
8109,7
8110,8
8111,1
8112,2
8113,8
8114,4
8115,1
8116,5
8117,0
8118,1
8119,2
8120,3
8121,9
8122,3
8123,1
8124,5
8125,2
8126,0
8127,8
8128,2
8129,1
8130,5
8131,0
8132,4
8133,6
8134,2
8135,9
8136,7
8137,3
8138,4
8139,8
8140,5
8141,6
8142,5
8143,0
8144,8
8145,4
8146,6
8147,7
8148,5
8149,2
8150,1
8151,6
8152,7
8153,9
8154,1
8155,3
8156,4
8157,4
8158,1
8159,5
8160,3
8161,7
8162,5
8163,7
8164,3
8165,9
8166,4
8167,5
8168,6
8169,1
8170,2
8171,5
8172,8
8173,6
8174,3
8175,1
8176,5
8177,4
8178,3
8179,6
8180,7
8181,2
8182,9
8183,8
8184,2
8185,3
8186,9
8187,1
8188,9
8189,6
8190,6
8191,5
8192,9
8193,7
8194,6
8195,2
8196,6
8197,6
8198,4
8199,6
8200,4
8201,6
8202,7
8203,2
8204,7
8205,6
8206,4
8207,7
8208,0
8209,8
8210,6
8211,0
8212,9
8213,8
8214,1
8215,3
8216,7
8217,9
8218,5
8219,0
8220,4
8221,8
8222,9
8223,7
8224,6
8225,0
8226,0
8227,3
8228,5
8229,8
8230,1
8231,4
8232,9
8233,0
8234,7
8235,1
8236,7
8237,0
8238,6
8239,3
8240,1
8241,1
8242,4
8243,4
8244,0
8245,6
8246,7
8247,5
8248,7
8249,1
8250,6
8251,1
8252,4
8253,0
8254,3
8255,5
8256,9
8257,5
8258,4
8259,5
8260,8
8261,2
8262,6
8263,5
8264,7
8265,4
8266,4
8267,0
8268,5
8269,7
8270,3
8271,8
8272,0
8273,2
8274,2
8275,5
8276,8
8277,8
8278,8
8279,3
8280,1
8281,3
8282,9
8283,0
8284,2
8285,7
8286,8
8287,8
8288,5
8289,0
8290,2
8291,7
8292,1
8293,1
8294,8
8295,1
8296,7
8297,0
8298,8
8299,1
8300,1
8301,7
8302,5
8303,9
8304,2
8305,8
8306,1
8307,1
8308,8
8309,6
8310,7
8311,6
8312,1
8313,6
8314,7
8315,2
8316,4
8317,8
8318,9
8319,9
8320,2
8321,8
8322,7
8323,5
8324,7
8325,3
8326,5
8327,3
8328,8
8329,5
8330,5
8331,2
8332,5
8333,4
8334,9
8335,4
8336,4
8337,2
8338,7
8339,5
8340,7
8341,3
8342,7
8343,5
8344,7
8345,3
8346,1
8347,9
8348,2
8349,7
8350,6
8351,9
8352,1
8353,3
8354,5
8355,3
8356,5
8357,5
8358,1
8359,1
8360,0
8361,0
8362,4
8363,7
8364,7
8365,9
8366,3
8367,7
8368,7
8369,5
8370,5
8371,8
8372,0
8373,6
8374,5
8375,2
8376,1
8377,2
8378,1
8379,0
8380,9
8381,0
8382,1
8383,4
8384,7
8385,8
8386,3
8387,7
8388,4
8389,7
8390,5
8391,2
8392,5
8393,1
8394,1
8395,0
8396,8
8397,9
8398,6
8399,3
8400,5
8401,4
8402,4
8403,5
8404,7
8405,9
8406,7
8407,1
8408,3
8409,7
8410,4
8411,0
8412,9
8413,6
8414,2
8415,1
8416,5
8417,8
8418,7
8419,9
8420,0
8421,2
8422,6
8423,1
8424,6
8425,5
8426,1
8427,2
8428,2
8429,3
8430,4
8431,1
8432,0
8433,8
8434,9
8435,8
8436,7
8437,7
8438,4
8439,2
8440,1
8441,3
8442,2
8443,6
8444,7
8445,8
8446,8
8447,8
8448,1
8449,9
8450,1
8451,7
8452,3
8453,7
8454,5
8455,8
8456,5
8457,6
8458,5
8459,0
8460,0
8461,9
8462,0
8463,0
8464,3
8465,6
8466,4
8467,2
8468,1
8469,8
8470,1
8471,0
8472,1
8473,5
8474,8
8475,3
8476,0
8477,2
8478,1
8479,8
8480,3
8481,5
8482,9
8483,4
8484,5
8485,2
8486,3
8487,7
8488,9
8489,6
8490,8
8491,5
8492,8
8493,2
8494,5
8495,7
8496,8
8497,4
8498,1
8499,5
8500,9
8501,6
8502,7
8503,3
8504,1
8505,7
8506,7
8507,1
8508,6
8509,5
8510,7
8511,8
8512,6
8513,0
8514,2
8515,3
8516,7
8517,6
8518,7
8519,7
8520,7
8521,5
8522,5
8523,5
8524,7
8525,2
8526,5
8527,2
8528,3
8529,2
8530,6
8531,1
8532,7
8533,7
8534,5
8535,9
8536,4
8537,1
8538,1
8539,7
8540,7
8541,3
8542,5
8543,5
8544,2
8545,0
8546,5
8547,4
8548,3
8549,1
8550,1
8551,9
8552,9
8553,4
8554,6
8555,3
8556,8
8557,9
8558,4
8559,1
8560,6
8561,1
8562,9
8563,6
8564,7
8565,6
8566,1
8567,0
8568,6
8569,8
8570,3
8571,4
8572,2
8573,9
8574,2
8575,2
8576,9
8577,8
8578,9
8579,0
8580,5
8581,3
8582,9
8583,9
8584,1
8585,8
8586,8
8587,6
8588,3
8589,9
8590,1
8591,5
8592,1
8593,3
8594,0
8595,6
